route_name,route_service,direction,stop_id,stop_sequence,stop_name,stop_lat,stop_lon,interstop_time_s,interstop_distance_m,fare
145,Ruiru-KU-Githurai-Roysambu-Pangani-Munyu Road,Inbound,0210CKA,21,KCA,-1.253079772,36.85931861,78,634,70
145,Ruiru-KU-Githurai-Roysambu-Pangani-Munyu Road,Inbound,0210AUI,22,Utalii,-1.256094575,36.85605705,63,567,70
145,Ruiru-KU-Githurai-Roysambu-Pangani-Munyu Road,Inbound,0210MTG,23,Muthaiga,-1.260445118,36.84361696,169,1519,70
145,Ruiru-KU-Githurai-Roysambu-Pangani-Munyu Road,Inbound,0210PNG,24,Pangani/Muthaiga Footbridge,-1.263926625,36.83806479,89,758,70
145,Ruiru-KU-Githurai-Roysambu-Pangani-Munyu Road,Inbound,0200GNK,25,Guru Nanak,-1.269521713,36.83210492,108,935,70
145,Ruiru-KU-Githurai-Roysambu-Pangani-Munyu Road,Inbound,0210ISD,26,Desai,-1.271785498,36.82840884,62,813,70
145,Ruiru-KU-Githurai-Roysambu-Pangani-Munyu Road,Inbound,0210NGR,27,Ngara Stage,-1.274687648,36.82440698,69,570,70
145,Ruiru-KU-Githurai-Roysambu-Pangani-Munyu Road,Inbound,0310JAK,28,Koja,-1.281126469,36.82275742,90,1228,70
145,Ruiru-KU-Githurai-Roysambu-Pangani-Munyu Road,Inbound,0211SRK,29,Tusker/Ronald Ngala,-1.285250187,36.8288219,98,1027,70
17B,Bus Station-Pangani-Roysambu-Kasarani-Mwiki,Outbound,0212BST,1,Bus Station,-1.287186742,36.83025956,0,0,65
17B,Bus Station-Pangani-Roysambu-Kasarani-Mwiki,Outbound,0212GRD,2,OTC,-1.28614068,36.83066726,23,137,65
17B,Bus Station-Pangani-Roysambu-Kasarani-Mwiki,Outbound,0201KRK,3,Kariokor,-1.279431,36.833293,97,1237,65
17B,Bus Station-Pangani-Roysambu-Kasarani-Mwiki,Outbound,0211IAU,4,Pangani/Muthaiga Footbridge,-1.263679862,36.8376866,207,2050,65
17B,Bus Station-Pangani-Roysambu-Kasarani-Mwiki,Outbound,0211MTG,5,Muthaiga,-1.259818,36.843621,95,808,65
17B,Bus Station-Pangani-Roysambu-Kasarani-Mwiki,Outbound,0211NYS,6,NYS/Utalii,-1.256260872,36.85515583,156,1380,65
17B,Bus Station-Pangani-Roysambu-Kasarani-Mwiki,Outbound,0211KCA,7,KCA/Survey,-1.252175,36.859441,81,664,65
17B,Bus Station-Pangani-Roysambu-Kasarani-Mwiki,Outbound,0211DRV,8,Drive In,-1.248664856,36.86288595,69,559,65
17B,Bus Station-Pangani-Roysambu-Kasarani-Mwiki,Outbound,0211ALS,9,Allsops,-1.244064,36.867212,86,712,65
17B,Bus Station-Pangani-Roysambu-Kasarani-Mwiki,Outbound,0201HML,10,Roasters/Naivas,-1.233043671,36.87387228,165,1811,65
17B,Bus Station-Pangani-Roysambu-Kasarani-Mwiki,Outbound,0201TEH,11,Homeland/Garden City,-1.230849624,36.87760323,62,727,65
17B,Bus Station-Pangani-Roysambu-Kasarani-Mwiki,Outbound,0211SAA,12,Safari Park/USIU,-1.224975586,36.88545406,128,1105,65
17B,Bus Station-Pangani-Roysambu-Kasarani-Mwiki,Outbound,0211RMT,13,TRM,-1.219841838,36.89090967,100,891,65
17B,Bus Station-Pangani-Roysambu-Kasarani-Mwiki,Outbound,0201RGC,14,Regional Centre/ICIPE,-1.219975948,36.89407468,48,501,65
17B,Bus Station-Pangani-Roysambu-Kasarani-Mwiki,Outbound,0201PPS,15,Police Post,-1.219857,36.894257,12,23,65
17B,Bus Station-Pangani-Roysambu-Kasarani-Mwiki,Outbound,0201NAS,16,Naivas,-1.218873,36.895474,28,174,65
17B,Bus Station-Pangani-Roysambu-Kasarani-Mwiki,Outbound,0201MET,17,Bull & Bush,-1.217444,36.89776,42,308,65
17B,Bus Station-Pangani-Roysambu-Kasarani-Mwiki,Outbound,0201GRD,18,Equity,-1.217937,36.899857,36,239,65
17B,Bus Station-Pangani-Roysambu-Kasarani-Mwiki,Outbound,0201DNK,19,Danamac's Flats,-1.21821,36.900913,23,121,65
17B,Bus Station-Pangani-Roysambu-Kasarani-Mwiki,Outbound,0201SSN,20,Seasons,-1.218747,36.90285,34,223,65
17B,Bus Station-Pangani-Roysambu-Kasarani-Mwiki,Outbound,0201WOA,21,Kwa DO,-1.219326854,36.90370649,22,112,65
17B,Bus Station-Pangani-Roysambu-Kasarani-Mwiki,Outbound,0211STM,22,Stima,-1.223906,36.908177,87,720,65
17B,Bus Station-Pangani-Roysambu-Kasarani-Mwiki,Outbound,0201MRT,23,Maternity,-1.223037,36.91183,55,421,65
17B,Bus Station-Pangani-Roysambu-Kasarani-Mwiki,Outbound,0211NOR,24,Ngorofani,-1.225318909,36.91504419,57,439,65
17B,Bus Station-Pangani-Roysambu-Kasarani-Mwiki,Outbound,0211ANS,25,St. Francis,-1.226145029,36.91620827,27,159,65
17B,Bus Station-Pangani-Roysambu-Kasarani-Mwiki,Outbound,0211HNT,26,Hunters,-1.227542,36.917967,37,250,65
17B,Bus Station-Pangani-Roysambu-Kasarani-Mwiki,Outbound,0201SUN,27,Sunton,-1.228819,36.919796,37,246,65
17B,Bus Station-Pangani-Roysambu-Kasarani-Mwiki,Outbound,0201TIN,28,Kamutiini,-1.230447292,36.92289233,52,386,65
17B,Bus Station-Pangani-Roysambu-Kasarani-Mwiki,Outbound,0201GRG,29,Garage,-1.231222,36.924549,32,205,65
17B,Bus Station-Pangani-Roysambu-Kasarani-Mwiki,Outbound,0201MJM,30,Maji Mazuri,-1.23198688,36.92629337,33,220,65
17B,Bus Station-Pangani-Roysambu-Kasarani-Mwiki,Outbound,0201MLM,31,Kwa Mlima,-1.233215332,36.92902386,46,336,65
17B,Bus Station-Pangani-Roysambu-Kasarani-Mwiki,Outbound,0213STG,32,Mwiki,-1.233935,36.930523,30,185,65
17B,Mwiki-Kasarani-Roysambu-Pangani-Bus Station,Inbound,0213STG,1,Mwiki,-1.233935,36.930523,0,0,65
17B,Mwiki-Kasarani-Roysambu-Pangani-Bus Station,Inbound,0210SMW,2,Kwa Mlima,-1.233075857,36.92863226,35,231,65
17B,Mwiki-Kasarani-Roysambu-Pangani-Bus Station,Inbound,0210IRI,3,Maji Mazuri,-1.231949329,36.92613244,43,308,65
17B,Mwiki-Kasarani-Roysambu-Pangani-Bus Station,Inbound,0200GRG,4,Garage,-1.231264,36.924453,32,206,65
17B,Mwiki-Kasarani-Roysambu-Pangani-Bus Station,Inbound,0200IMI,5,Kamutiini,-1.23051703,36.92298889,29,186,65
17B,Mwiki-Kasarani-Roysambu-Pangani-Bus Station,Inbound,0210SUN,6,Sunton,-1.229605079,36.92096651,36,282,65
17B,Mwiki-Kasarani-Roysambu-Pangani-Bus Station,Inbound,0200HUN,7,Hunters,-1.227583,36.917981,53,399,65
17B,Mwiki-Kasarani-Roysambu-Pangani-Bus Station,Inbound,0200FRS,8,St. Francis,-1.226196,36.916057,38,285,65
17B,Mwiki-Kasarani-Roysambu-Pangani-Bus Station,Inbound,0200NFR,9,Ngorofani,-1.22535789,36.91485,27,163,65
17B,Mwiki-Kasarani-Roysambu-Pangani-Bus Station,Inbound,0200MAT,10,Maternity,-1.223112,36.911889,55,426,65
17B,Mwiki-Kasarani-Roysambu-Pangani-Bus Station,Inbound,0200CRN,11,Stima,-1.224013,36.908204,56,439,65
17B,Mwiki-Kasarani-Roysambu-Pangani-Bus Station,Inbound,0200AAK,12,Kwa Wachina,-1.222993612,36.90709734,28,170,65
17B,Mwiki-Kasarani-Roysambu-Pangani-Bus Station,Inbound,0210SRA,13,Kasarani Primary,-1.220422625,36.90459323,53,415,65
17B,Mwiki-Kasarani-Roysambu-Pangani-Bus Station,Inbound,0210PPS,14,Police Post,-1.219433,36.903631,26,154,65
17B,Mwiki-Kasarani-Roysambu-Pangani-Bus Station,Inbound,0200TDS,15,Seasons,-1.218752,36.902593,25,139,65
17B,Mwiki-Kasarani-Roysambu-Pangani-Bus Station,Inbound,0200UET,16,Equity,-1.218058347,36.89997339,42,298,65
17B,Mwiki-Kasarani-Roysambu-Pangani-Bus Station,Inbound,0200NES,17,Corner,-1.217567,36.898027,34,223,65
17B,Mwiki-Kasarani-Roysambu-Pangani-Bus Station,Inbound,0200BUL,18,Bull and Bush,-1.217508,36.897464,16,63,65
17B,Mwiki-Kasarani-Roysambu-Pangani-Bus Station,Inbound,0210NAS,19,Naivas,-1.218634,36.895833,34,222,65
17B,Mwiki-Kasarani-Roysambu-Pangani-Bus Station,Inbound,0200RGC,20,Regional/ICIPE,-1.220023,36.894127,36,236,65
17B,Mwiki-Kasarani-Roysambu-Pangani-Bus Station,Inbound,0210RMT,21,TRM,-1.22023344,36.8915534,41,342,65
17B,Mwiki-Kasarani-Roysambu-Pangani-Bus Station,Inbound,0200STD,22,Stadium,-1.221633554,36.890046,34,257,65
17B,Mwiki-Kasarani-Roysambu-Pangani-Bus Station,Inbound,0210PAS,23,Safari Park,-1.225807071,36.88544065,85,729,65
17B,Mwiki-Kasarani-Roysambu-Pangani-Bus Station,Inbound,0200HML,24,Garden City/Homeland Inn,-1.230479479,36.87905431,105,913,65
17B,Mwiki-Kasarani-Roysambu-Pangani-Bus Station,Inbound,0210RAT,25,Roasters,-1.234867573,36.8739152,91,770,65
17B,Mwiki-Kasarani-Roysambu-Pangani-Bus Station,Inbound,0210ALS,26,Allsops,-1.245896816,36.86659813,170,1589,65
17B,Mwiki-Kasarani-Roysambu-Pangani-Bus Station,Inbound,0210DRV,27,Drive In,-1.249040365,36.86320782,65,545,65
17B,Mwiki-Kasarani-Roysambu-Pangani-Bus Station,Inbound,0210KCA,28,KCA/Survey,-1.253374815,36.85901821,82,682,65
17B,Mwiki-Kasarani-Roysambu-Pangani-Bus Station,Inbound,0210SUR,29,Utalii,-1.256711483,36.85553133,68,560,65
17B,Mwiki-Kasarani-Roysambu-Pangani-Bus Station,Inbound,0210MTG,30,Muthaiga,-1.260445118,36.84361696,161,1447,65
17B,Mwiki-Kasarani-Roysambu-Pangani-Bus Station,Inbound,0210PNG,31,Pangani/Muthaiga Footbridge,-1.263926625,36.83806479,89,758,65
17B,Mwiki-Kasarani-Roysambu-Pangani-Bus Station,Inbound,0310IKK,32,Kariokor,-1.279526353,36.8335399,206,2204,65
17B,Mwiki-Kasarani-Roysambu-Pangani-Bus Station,Inbound,0210UWT,33,Muthurwa,-1.286167502,36.83222026,91,924,65
17B,Mwiki-Kasarani-Roysambu-Pangani-Bus Station,Inbound,0212BST,34,Bus Station,-1.287186742,36.83025956,36,384,65
17B_2,Roysambu-Sunton-Kasarani-Mwiki,Outbound,0212RSY,1,Roysambu,-1.220458746,36.89239025,0,0,20
17B_2,Roysambu-Sunton-Kasarani-Mwiki,Outbound,0201RGC,2,Regional Centre/ICIPE,-1.219975948,36.89407468,31,223,20
17B_2,Roysambu-Sunton-Kasarani-Mwiki,Outbound,0211NAS,3,Naivas,-1.218629,36.895807,36,244,20
17B_2,Roysambu-Sunton-Kasarani-Mwiki,Outbound,0201MET,4,Bull & Bush,-1.217444,36.89776,37,263,20
17B_2,Roysambu-Sunton-Kasarani-Mwiki,Outbound,0201GRD,5,Equity,-1.217937,36.899857,36,239,20
17B_2,Roysambu-Sunton-Kasarani-Mwiki,Outbound,0201DNK,6,Danamac's Flats,-1.21821,36.900913,23,121,20
17B_2,Roysambu-Sunton-Kasarani-Mwiki,Outbound,0211SSN,7,Seasons,-1.218672,36.902619,31,209,20
17B_2,Roysambu-Sunton-Kasarani-Mwiki,Outbound,0201WOA,8,Kwa DO,-1.219326854,36.90370649,25,149,20
17B_2,Roysambu-Sunton-Kasarani-Mwiki,Outbound,0211STM,9,Stima,-1.223906,36.908177,87,720,20
17B_2,Roysambu-Sunton-Kasarani-Mwiki,Outbound,0201MRT,10,Maternity,-1.223037,36.91183,55,421,20
17B_2,Roysambu-Sunton-Kasarani-Mwiki,Outbound,0211NNO,11,Ngorofani,-1.22604847,36.91603392,72,576,20
17B_2,Roysambu-Sunton-Kasarani-Mwiki,Outbound,0211HNT,12,Hunters,-1.227542,36.917967,39,278,20
17B_2,Roysambu-Sunton-Kasarani-Mwiki,Outbound,0201SUN,13,Sunton,-1.228819,36.919796,37,246,20
17B_2,Roysambu-Sunton-Kasarani-Mwiki,Outbound,0201KMT,14,Kamutiini,-1.229538,36.920874,25,149,20
17B_2,Roysambu-Sunton-Kasarani-Mwiki,Outbound,0201GRG,15,Garage,-1.231222,36.924549,59,457,20
17B_2,Roysambu-Sunton-Kasarani-Mwiki,Outbound,0201MJM,16,Maji Mazuri,-1.23198688,36.92629337,33,220,20
17B_2,Roysambu-Sunton-Kasarani-Mwiki,Outbound,0201MLM,17,Kwa Mlima,-1.233215332,36.92902386,46,336,20
17B_2,Roysambu-Sunton-Kasarani-Mwiki,Outbound,0213STG,18,Mwiki,-1.233935,36.930523,30,185,20
17B_2,Mwiki-Kasarani-Sunton-Roysambu,Inbound,0213STG,1,Mwiki,-1.233935,36.930523,0,0,20
17B_2,Mwiki-Kasarani-Sunton-Roysambu,Inbound,0210SMW,2,Kwa Mlima,-1.233075857,36.92863226,35,231,20
17B_2,Mwiki-Kasarani-Sunton-Roysambu,Inbound,0210ZMM,3,Maji Mazuri,-1.231949329,36.92613244,43,308,20
17B_2,Mwiki-Kasarani-Sunton-Roysambu,Inbound,0200GRG,4,Garage,-1.231264,36.924453,32,206,20
17B_2,Mwiki-Kasarani-Sunton-Roysambu,Inbound,0200IMI,5,Kamutiini,-1.23051703,36.92298889,29,186,20
17B_2,Mwiki-Kasarani-Sunton-Roysambu,Inbound,0210SUN,6,Sunton,-1.229605079,36.92096651,36,282,20
17B_2,Mwiki-Kasarani-Sunton-Roysambu,Inbound,0200WKU,7,Kwa Mafuta,-1.228705287,36.91972089,28,171,20
17B_2,Mwiki-Kasarani-Sunton-Roysambu,Inbound,0200HUN,8,Hunters,-1.227583,36.917981,35,243,20
17B_2,Mwiki-Kasarani-Sunton-Roysambu,Inbound,0200FRS,9,St. Francis,-1.226196,36.916057,38,285,20
17B_2,Mwiki-Kasarani-Sunton-Roysambu,Inbound,0210FNO,10,Ngorofani,-1.225275993,36.91494226,27,160,20
17B_2,Mwiki-Kasarani-Sunton-Roysambu,Inbound,0200MAT,11,Maternity,-1.223112,36.911889,55,426,20
17B_2,Mwiki-Kasarani-Sunton-Roysambu,Inbound,0200CRN,12,Stima,-1.224013,36.908204,56,439,20
17B_2,Mwiki-Kasarani-Sunton-Roysambu,Inbound,0210WOK,13,Kwa DO,-1.219319522,36.9036094,89,730,20
17B_2,Mwiki-Kasarani-Sunton-Roysambu,Inbound,0210EOS,14,Seasons,-1.218774319,36.90265775,23,123,20
17B_2,Mwiki-Kasarani-Sunton-Roysambu,Inbound,0210TYE,15,Equity,-1.218060851,36.90011233,42,298,20
17B_2,Mwiki-Kasarani-Sunton-Roysambu,Inbound,0200NES,16,Corner,-1.217567,36.898027,36,229,20
17B_2,Mwiki-Kasarani-Sunton-Roysambu,Inbound,0210VNA,17,Naivas,-1.218747497,36.89567864,41,316,20
17B_2,Mwiki-Kasarani-Sunton-Roysambu,Inbound,0200EII,18,Regional Centre/ICIPE,-1.220014929,36.8940146,35,232,20
17B_2,Mwiki-Kasarani-Sunton-Roysambu,Inbound,0212RSY,19,Roysambu,-1.220458746,36.89239025,30,214,20
19Cdc,Ambassadeur-Jogoo Road-Donholm-Caltex-Komarocks,Outbound,0410ARN,1,Tusker/Ronald Ngala,-1.285811126,36.82771146,0,0,65
19Cdc,Ambassadeur-Jogoo Road-Donholm-Caltex-Komarocks,Outbound,0411MSC,2,Machakos  Country Bus,-1.286414266,36.83494806,98,1409,65
19Cdc,Ambassadeur-Jogoo Road-Donholm-Caltex-Komarocks,Outbound,0401ANO,3,Nacico,-1.287369132,36.83731377,40,293,65
19Cdc,Ambassadeur-Jogoo Road-Donholm-Caltex-Komarocks,Outbound,0401SDA,4,Landhies,-1.287959218,36.83852077,26,144,65
19Cdc,Ambassadeur-Jogoo Road-Donholm-Caltex-Komarocks,Outbound,0411CST,5,City Stadium,-1.292390227,36.84367061,92,882,65
19Cdc,Ambassadeur-Jogoo Road-Donholm-Caltex-Komarocks,Outbound,0411SMY,6,Shauri Moyo,-1.292899847,36.84589148,37,253,65
19Cdc,Ambassadeur-Jogoo Road-Donholm-Caltex-Komarocks,Outbound,0411MZW,7,Maziwa,-1.29360795,36.84913695,50,372,65
19Cdc,Ambassadeur-Jogoo Road-Donholm-Caltex-Komarocks,Outbound,0401ANK,8,Rikana,-1.294086903,36.85150534,39,263,65
19Cdc,Ambassadeur-Jogoo Road-Donholm-Caltex-Komarocks,Outbound,0411CAR,9,Church Army,-1.294600368,36.85319781,31,200,65
19Cdc,Ambassadeur-Jogoo Road-Donholm-Caltex-Komarocks,Outbound,0411STO,10,Posta,-1.295090049,36.85606509,45,355,65
19Cdc,Ambassadeur-Jogoo Road-Donholm-Caltex-Komarocks,Outbound,0401UJR,11,Uchumi Jogoo Road,-1.296123862,36.86067045,67,500,65
19Cdc,Ambassadeur-Jogoo Road-Donholm-Caltex-Komarocks,Outbound,0401.WD,12,Kwa D.C.,-1.297525495,36.86740547,93,770,65
19Cdc,Ambassadeur-Jogoo Road-Donholm-Caltex-Komarocks,Outbound,0401OGS,13,Mogas,-1.297856569,36.86970413,38,266,65
19Cdc,Ambassadeur-Jogoo Road-Donholm-Caltex-Komarocks,Outbound,0411HMZ,14,Hamza,-1.297030449,36.87565863,82,672,65
19Cdc,Ambassadeur-Jogoo Road-Donholm-Caltex-Komarocks,Outbound,0411TMH,15,Tom Mboya Hall,-1.296644211,36.87831938,42,301,65
19Cdc,Ambassadeur-Jogoo Road-Donholm-Caltex-Komarocks,Outbound,0411NDL,16,Donholm Stage,-1.296697855,36.88413441,80,686,65
19Cdc,Ambassadeur-Jogoo Road-Donholm-Caltex-Komarocks,Outbound,0401MYJ,17,Manyanja,-1.294412613,36.88806117,65,532,65
19Cdc,Ambassadeur-Jogoo Road-Donholm-Caltex-Komarocks,Outbound,0411EIL,18,Elim,-1.293178797,36.8895793,33,217,65
19Cdc,Ambassadeur-Jogoo Road-Donholm-Caltex-Komarocks,Outbound,0401ANE,19,Tena,-1.291773319,36.89144075,38,262,65
19Cdc,Ambassadeur-Jogoo Road-Donholm-Caltex-Komarocks,Outbound,0401MRJ,20,Manyanja Road Car Wash,-1.289859778,36.89398885,48,358,65
19Cdc,Ambassadeur-Jogoo Road-Donholm-Caltex-Komarocks,Outbound,0401MRR,21,Manyanja Road Round About,-1.28621,36.89796,75,624,65
19Cdc,Ambassadeur-Jogoo Road-Donholm-Caltex-Komarocks,Outbound,0411AWA,22,Car Wash,-1.284629434,36.90018207,43,308,65
19Cdc,Ambassadeur-Jogoo Road-Donholm-Caltex-Komarocks,Outbound,0411EEE,23,Bee Center,-1.282789439,36.90260679,46,355,65
19Cdc,Ambassadeur-Jogoo Road-Donholm-Caltex-Komarocks,Outbound,0401EDN,24,Misenda,-1.282580227,36.90321833,17,79,65
19Cdc,Ambassadeur-Jogoo Road-Donholm-Caltex-Komarocks,Outbound,0411UAJ,25,Shujaa Mall,-1.281141043,36.90545797,42,303,65
